DATE,VALUE
2025-07-11,-0.50900
2025-07-18,-0.51400
2025-07-25,-0.51800
2025-08-01,-0.52100
2025-08-08,-0.52200
2025-08-15,-0.52500
2025-08-22,-0.52600
2025-08-29,-0.52700
2025-09-05,-0.52700
2025-09-12,-0.52700
2025-09-19,-0.52600
2025-09-26,-0.52500
2025-10-03,-0.52400
2025-10-10,-0.52200
2025-10-17,-0.51900
2025-10-24,-0.51600
2025-10-31,-0.51200
2025-11-07,-0.50900
2025-11-14,-0.50700
2025-11-21,-0.50600
2025-11-28,-0.50800
2025-12-05,-0.51100
2025-12-12,-0.51600
2025-12-19,-0.52400
2025-12-26,-0.53600
2026-01-02,-0.54700
2026-01-09,-0.55800
2026-01-16,-0.56500
2026-01-23,-0.56700
2026-01-30,-0.56300
2026-02-06,-0.55500
2026-02-13,-0.54200
2026-02-20,-0.52500
2026-02-27,-0.50600
2026-03-06,-0.48700
2026-03-13,-0.47100
2026-03-20,-0.46100
2026-03-27,-0.45700
2026-04-03,-0.46200
2026-04-10,-0.47100
2026-04-17,-0.48200
2026-04-24,-0.49200
2026-05-01,-0.49900
2026-05-08,-0.50200
2026-05-15,-0.50200
2026-05-22,-0.49900
2026-05-29,-0.49700
2026-06-05,-0.49500
2026-06-12,-0.49500
2026-06-19,-0.49900
2026-06-26,-0.50500
2026-07-03,-0.51500
